DateKey,Date,DayNumber,DayName,DayOfWeekISO,WeekOfYear,Month,MonthName,MonthShort,Quarter,QuarterNum,Year,YearQuarter,YearMonth,MonthStartFlag,MonthEndFlag,QuarterStartFlag,QuarterEndFlag,YearStartFlag,YearEndFlag,IsWeekendFlag
20211209,44539,9,Thursday,4,49,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211210,44540,10,Friday,5,49,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211211,44541,11,Saturday,6,49,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,Yes
20211212,44542,12,Sunday,7,49,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,Yes
20211213,44543,13,Monday,1,50,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211214,44544,14,Tuesday,2,50,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211215,44545,15,Wednesday,3,50,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211216,44546,16,Thursday,4,50,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211217,44547,17,Friday,5,50,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211218,44548,18,Saturday,6,50,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,Yes
20211219,44549,19,Sunday,7,50,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,Yes
20211220,44550,20,Monday,1,51,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211221,44551,21,Tuesday,2,51,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211222,44552,22,Wednesday,3,51,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211223,44553,23,Thursday,4,51,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211224,44554,24,Friday,5,51,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211225,44555,25,Saturday,6,51,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,Yes
20211226,44556,26,Sunday,7,51,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,Yes
20211227,44557,27,Monday,1,52,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211228,44558,28,Tuesday,2,52,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211229,44559,29,Wednesday,3,52,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211230,44560,30,Thursday,4,52,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,No,No,No,No,No,No
20211231,44561,31,Friday,5,52,12,December,Dec,Q4,4,2021,2021 Q4,2021-12,No,Yes,No,Yes,No,Yes,No
20220101,44562,1,Saturday,6,52,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,Yes,No,Yes,No,Yes,No,Yes
20220102,44563,2,Sunday,7,52,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220103,44564,3,Monday,1,1,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220104,44565,4,Tuesday,2,1,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220105,44566,5,Wednesday,3,1,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220106,44567,6,Thursday,4,1,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220107,44568,7,Friday,5,1,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220108,44569,8,Saturday,6,1,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220109,44570,9,Sunday,7,1,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220110,44571,10,Monday,1,2,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220111,44572,11,Tuesday,2,2,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220112,44573,12,Wednesday,3,2,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220113,44574,13,Thursday,4,2,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220114,44575,14,Friday,5,2,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220115,44576,15,Saturday,6,2,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220116,44577,16,Sunday,7,2,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220117,44578,17,Monday,1,3,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220118,44579,18,Tuesday,2,3,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220119,44580,19,Wednesday,3,3,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220120,44581,20,Thursday,4,3,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220121,44582,21,Friday,5,3,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220122,44583,22,Saturday,6,3,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220123,44584,23,Sunday,7,3,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220124,44585,24,Monday,1,4,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220125,44586,25,Tuesday,2,4,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220126,44587,26,Wednesday,3,4,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220127,44588,27,Thursday,4,4,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220128,44589,28,Friday,5,4,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,No
20220129,44590,29,Saturday,6,4,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220130,44591,30,Sunday,7,4,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,No,No,No,No,No,Yes
20220131,44592,31,Monday,1,5,1,January,Jan,Q1,1,2022,2022 Q1,2022-01,No,Yes,No,No,No,No,No
20220201,44593,1,Tuesday,2,5,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,Yes,No,No,No,No,No,No
20220202,44594,2,Wednesday,3,5,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220203,44595,3,Thursday,4,5,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220204,44596,4,Friday,5,5,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220205,44597,5,Saturday,6,5,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220206,44598,6,Sunday,7,5,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220207,44599,7,Monday,1,6,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220208,44600,8,Tuesday,2,6,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220209,44601,9,Wednesday,3,6,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220210,44602,10,Thursday,4,6,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220211,44603,11,Friday,5,6,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220212,44604,12,Saturday,6,6,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220213,44605,13,Sunday,7,6,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220214,44606,14,Monday,1,7,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220215,44607,15,Tuesday,2,7,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220216,44608,16,Wednesday,3,7,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220217,44609,17,Thursday,4,7,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220218,44610,18,Friday,5,7,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220219,44611,19,Saturday,6,7,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220220,44612,20,Sunday,7,7,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220221,44613,21,Monday,1,8,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220222,44614,22,Tuesday,2,8,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220223,44615,23,Wednesday,3,8,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220224,44616,24,Thursday,4,8,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220225,44617,25,Friday,5,8,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,No
20220226,44618,26,Saturday,6,8,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220227,44619,27,Sunday,7,8,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,No,No,No,No,No,Yes
20220228,44620,28,Monday,1,9,2,February,Feb,Q1,1,2022,2022 Q1,2022-02,No,Yes,No,No,No,No,No
20220301,44621,1,Tuesday,2,9,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,Yes,No,No,No,No,No,No
20220302,44622,2,Wednesday,3,9,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220303,44623,3,Thursday,4,9,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220304,44624,4,Friday,5,9,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220305,44625,5,Saturday,6,9,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220306,44626,6,Sunday,7,9,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220307,44627,7,Monday,1,10,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220308,44628,8,Tuesday,2,10,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220309,44629,9,Wednesday,3,10,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220310,44630,10,Thursday,4,10,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220311,44631,11,Friday,5,10,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220312,44632,12,Saturday,6,10,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220313,44633,13,Sunday,7,10,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220314,44634,14,Monday,1,11,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220315,44635,15,Tuesday,2,11,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220316,44636,16,Wednesday,3,11,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220317,44637,17,Thursday,4,11,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220318,44638,18,Friday,5,11,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220319,44639,19,Saturday,6,11,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220320,44640,20,Sunday,7,11,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220321,44641,21,Monday,1,12,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220322,44642,22,Tuesday,2,12,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220323,44643,23,Wednesday,3,12,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220324,44644,24,Thursday,4,12,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220325,44645,25,Friday,5,12,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220326,44646,26,Saturday,6,12,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220327,44647,27,Sunday,7,12,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,Yes
20220328,44648,28,Monday,1,13,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220329,44649,29,Tuesday,2,13,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220330,44650,30,Wednesday,3,13,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,No,No,No,No,No,No
20220331,44651,31,Thursday,4,13,3,March,Mar,Q1,1,2022,2022 Q1,2022-03,No,Yes,No,Yes,No,No,No
20220401,44652,1,Friday,5,13,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,Yes,No,Yes,No,No,No,No
20220402,44653,2,Saturday,6,13,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220403,44654,3,Sunday,7,13,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220404,44655,4,Monday,1,14,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220405,44656,5,Tuesday,2,14,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220406,44657,6,Wednesday,3,14,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220407,44658,7,Thursday,4,14,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220408,44659,8,Friday,5,14,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220409,44660,9,Saturday,6,14,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220410,44661,10,Sunday,7,14,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220411,44662,11,Monday,1,15,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220412,44663,12,Tuesday,2,15,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220413,44664,13,Wednesday,3,15,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220414,44665,14,Thursday,4,15,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220415,44666,15,Friday,5,15,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220416,44667,16,Saturday,6,15,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220417,44668,17,Sunday,7,15,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220418,44669,18,Monday,1,16,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220419,44670,19,Tuesday,2,16,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220420,44671,20,Wednesday,3,16,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220421,44672,21,Thursday,4,16,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220422,44673,22,Friday,5,16,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220423,44674,23,Saturday,6,16,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220424,44675,24,Sunday,7,16,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,Yes
20220425,44676,25,Monday,1,17,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220426,44677,26,Tuesday,2,17,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220427,44678,27,Wednesday,3,17,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220428,44679,28,Thursday,4,17,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220429,44680,29,Friday,5,17,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,No,No,No,No,No,No
20220430,44681,30,Saturday,6,17,4,April,Apr,Q2,2,2022,2022 Q2,2022-04,No,Yes,No,No,No,No,Yes
20220501,44682,1,Sunday,7,17,5,May,May,Q2,2,2022,2022 Q2,2022-05,Yes,No,No,No,No,No,Yes
20220502,44683,2,Monday,1,18,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220503,44684,3,Tuesday,2,18,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220504,44685,4,Wednesday,3,18,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220505,44686,5,Thursday,4,18,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220506,44687,6,Friday,5,18,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220507,44688,7,Saturday,6,18,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220508,44689,8,Sunday,7,18,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220509,44690,9,Monday,1,19,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220510,44691,10,Tuesday,2,19,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220511,44692,11,Wednesday,3,19,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220512,44693,12,Thursday,4,19,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220513,44694,13,Friday,5,19,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220514,44695,14,Saturday,6,19,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220515,44696,15,Sunday,7,19,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220516,44697,16,Monday,1,20,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220517,44698,17,Tuesday,2,20,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220518,44699,18,Wednesday,3,20,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220519,44700,19,Thursday,4,20,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220520,44701,20,Friday,5,20,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220521,44702,21,Saturday,6,20,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220522,44703,22,Sunday,7,20,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220523,44704,23,Monday,1,21,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220524,44705,24,Tuesday,2,21,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220525,44706,25,Wednesday,3,21,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220526,44707,26,Thursday,4,21,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220527,44708,27,Friday,5,21,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220528,44709,28,Saturday,6,21,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220529,44710,29,Sunday,7,21,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,Yes
20220530,44711,30,Monday,1,22,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,No,No,No,No,No,No
20220531,44712,31,Tuesday,2,22,5,May,May,Q2,2,2022,2022 Q2,2022-05,No,Yes,No,No,No,No,No
20220601,44713,1,Wednesday,3,22,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,Yes,No,No,No,No,No,No
20220602,44714,2,Thursday,4,22,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220603,44715,3,Friday,5,22,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220604,44716,4,Saturday,6,22,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220605,44717,5,Sunday,7,22,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220606,44718,6,Monday,1,23,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220607,44719,7,Tuesday,2,23,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220608,44720,8,Wednesday,3,23,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220609,44721,9,Thursday,4,23,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220610,44722,10,Friday,5,23,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220611,44723,11,Saturday,6,23,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220612,44724,12,Sunday,7,23,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220613,44725,13,Monday,1,24,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220614,44726,14,Tuesday,2,24,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220615,44727,15,Wednesday,3,24,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220616,44728,16,Thursday,4,24,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220617,44729,17,Friday,5,24,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220618,44730,18,Saturday,6,24,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220619,44731,19,Sunday,7,24,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220620,44732,20,Monday,1,25,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220621,44733,21,Tuesday,2,25,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220622,44734,22,Wednesday,3,25,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220623,44735,23,Thursday,4,25,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220624,44736,24,Friday,5,25,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220625,44737,25,Saturday,6,25,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220626,44738,26,Sunday,7,25,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,Yes
20220627,44739,27,Monday,1,26,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220628,44740,28,Tuesday,2,26,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220629,44741,29,Wednesday,3,26,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,No,No,No,No,No,No
20220630,44742,30,Thursday,4,26,6,June,Jun,Q2,2,2022,2022 Q2,2022-06,No,Yes,No,Yes,No,No,No
20220701,44743,1,Friday,5,26,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,Yes,No,Yes,No,No,No,No
20220702,44744,2,Saturday,6,26,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,Yes
20220703,44745,3,Sunday,7,26,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,Yes
20220704,44746,4,Monday,1,27,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220705,44747,5,Tuesday,2,27,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220706,44748,6,Wednesday,3,27,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220707,44749,7,Thursday,4,27,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220708,44750,8,Friday,5,27,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220709,44751,9,Saturday,6,27,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,Yes
20220710,44752,10,Sunday,7,27,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,Yes
20220711,44753,11,Monday,1,28,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220712,44754,12,Tuesday,2,28,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220713,44755,13,Wednesday,3,28,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220714,44756,14,Thursday,4,28,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220715,44757,15,Friday,5,28,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220716,44758,16,Saturday,6,28,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,Yes
20220717,44759,17,Sunday,7,28,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,Yes
20220718,44760,18,Monday,1,29,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220719,44761,19,Tuesday,2,29,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220720,44762,20,Wednesday,3,29,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
20220721,44763,21,Thursday,4,29,7,July,Jul,Q3,3,2022,2022 Q3,2022-07,No,No,No,No,No,No,No
