InvestorCashflowID,InvestorCashflowRef,CashflowID,CashflowRef,FundID,FundCode,InvestorID,InvestorCode,Date,DateKey,Type,CashflowCategory,Amount,Currency,FXRateToCHF,AmountCHF,CommitmentSharePct,Status,AllocationMethod
6473,ICF-006473,604,CF-DDL1-20210930-0378,4,DDL1,8,UUE,44469,20210930,DIST,Coupon,22400,EUR,1.047374,23461,0.05,Settled,Pro Rata by Eligible Commitment
6474,ICF-006474,604,CF-DDL1-20210930-0378,4,DDL1,9,EIG,44469,20210930,DIST,Coupon,18667,EUR,1.047374,19551,0.041666667,Settled,Pro Rata by Eligible Commitment
6475,ICF-006475,604,CF-DDL1-20210930-0378,4,DDL1,10,GPCF,44469,20210930,DIST,Coupon,11200,EUR,1.047374,11731,0.025,Settled,Pro Rata by Eligible Commitment
6476,ICF-006476,605,CF-DDL1-20210930-0393,4,DDL1,1,SPR,44469,20210930,DIST,Coupon,80400,EUR,1.047374,84209,0.15,Settled,Pro Rata by Eligible Commitment
6477,ICF-006477,605,CF-DDL1-20210930-0393,4,DDL1,2,NIG,44469,20210930,DIST,Coupon,71467,EUR,1.047374,74852,0.133333333,Settled,Pro Rata by Eligible Commitment
6478,ICF-006478,605,CF-DDL1-20210930-0393,4,DDL1,3,GSIA,44469,20210930,DIST,Coupon,89333,EUR,1.047374,93565,0.166666667,Settled,Pro Rata by Eligible Commitment
6479,ICF-006479,605,CF-DDL1-20210930-0393,4,DDL1,4,CPP,44469,20210930,DIST,Coupon,98267,EUR,1.047374,102922,0.183333333,Settled,Pro Rata by Eligible Commitment
6480,ICF-006480,605,CF-DDL1-20210930-0393,4,DDL1,5,UKPBF,44469,20210930,DIST,Coupon,44667,EUR,1.047374,46783,0.083333333,Settled,Pro Rata by Eligible Commitment
6481,ICF-006481,605,CF-DDL1-20210930-0393,4,DDL1,6,SPBAM,44469,20210930,DIST,Coupon,31267,EUR,1.047374,32748,0.058333333,Settled,Pro Rata by Eligible Commitment
6482,ICF-006482,605,CF-DDL1-20210930-0393,4,DDL1,11,MCV,44469,20210930,DIST,Coupon,8933,EUR,1.047374,9356,0.016666667,Settled,Pro Rata by Eligible Commitment
6483,ICF-006483,605,CF-DDL1-20210930-0393,4,DDL1,7,AIP,44469,20210930,DIST,Coupon,49133,EUR,1.047374,51461,0.091666667,Settled,Pro Rata by Eligible Commitment
6484,ICF-006484,605,CF-DDL1-20210930-0393,4,DDL1,8,UUE,44469,20210930,DIST,Coupon,26800,EUR,1.047374,28070,0.05,Settled,Pro Rata by Eligible Commitment
6485,ICF-006485,605,CF-DDL1-20210930-0393,4,DDL1,9,EIG,44469,20210930,DIST,Coupon,22333,EUR,1.047374,23391,0.041666667,Settled,Pro Rata by Eligible Commitment
6486,ICF-006486,605,CF-DDL1-20210930-0393,4,DDL1,10,GPCF,44469,20210930,DIST,Coupon,13400,EUR,1.047374,14035,0.025,Settled,Pro Rata by Eligible Commitment
6487,ICF-006487,606,CF-DDL1-20210930-0408,4,DDL1,1,SPR,44469,20210930,DIST,Coupon,84300,EUR,1.047374,88294,0.15,Settled,Pro Rata by Eligible Commitment
6488,ICF-006488,606,CF-DDL1-20210930-0408,4,DDL1,2,NIG,44469,20210930,DIST,Coupon,74933,EUR,1.047374,78483,0.133333333,Settled,Pro Rata by Eligible Commitment
6489,ICF-006489,606,CF-DDL1-20210930-0408,4,DDL1,3,GSIA,44469,20210930,DIST,Coupon,93667,EUR,1.047374,98104,0.166666667,Settled,Pro Rata by Eligible Commitment
6490,ICF-006490,606,CF-DDL1-20210930-0408,4,DDL1,4,CPP,44469,20210930,DIST,Coupon,103033,EUR,1.047374,107914,0.183333333,Settled,Pro Rata by Eligible Commitment
6491,ICF-006491,606,CF-DDL1-20210930-0408,4,DDL1,5,UKPBF,44469,20210930,DIST,Coupon,46833,EUR,1.047374,49052,0.083333333,Settled,Pro Rata by Eligible Commitment
6492,ICF-006492,606,CF-DDL1-20210930-0408,4,DDL1,6,SPBAM,44469,20210930,DIST,Coupon,32783,EUR,1.047374,34337,0.058333333,Settled,Pro Rata by Eligible Commitment
6493,ICF-006493,606,CF-DDL1-20210930-0408,4,DDL1,11,MCV,44469,20210930,DIST,Coupon,9367,EUR,1.047374,9810,0.016666667,Settled,Pro Rata by Eligible Commitment
6494,ICF-006494,606,CF-DDL1-20210930-0408,4,DDL1,7,AIP,44469,20210930,DIST,Coupon,51517,EUR,1.047374,53957,0.091666667,Settled,Pro Rata by Eligible Commitment
6495,ICF-006495,606,CF-DDL1-20210930-0408,4,DDL1,8,UUE,44469,20210930,DIST,Coupon,28100,EUR,1.047374,29431,0.05,Settled,Pro Rata by Eligible Commitment
6496,ICF-006496,606,CF-DDL1-20210930-0408,4,DDL1,9,EIG,44469,20210930,DIST,Coupon,23417,EUR,1.047374,24526,0.041666667,Settled,Pro Rata by Eligible Commitment
6497,ICF-006497,606,CF-DDL1-20210930-0408,4,DDL1,10,GPCF,44469,20210930,DIST,Coupon,14050,EUR,1.047374,14716,0.025,Settled,Pro Rata by Eligible Commitment
6498,ICF-006498,607,CF-DDL1-20210930-0423,4,DDL1,1,SPR,44469,20210930,DIST,Coupon,117150,EUR,1.047374,122700,0.15,Settled,Pro Rata by Eligible Commitment
6499,ICF-006499,607,CF-DDL1-20210930-0423,4,DDL1,2,NIG,44469,20210930,DIST,Coupon,104133,EUR,1.047374,109067,0.133333333,Settled,Pro Rata by Eligible Commitment
6500,ICF-006500,607,CF-DDL1-20210930-0423,4,DDL1,3,GSIA,44469,20210930,DIST,Coupon,130167,EUR,1.047374,136333,0.166666667,Settled,Pro Rata by Eligible Commitment
6501,ICF-006501,607,CF-DDL1-20210930-0423,4,DDL1,4,CPP,44469,20210930,DIST,Coupon,143183,EUR,1.047374,149966,0.183333333,Settled,Pro Rata by Eligible Commitment
6502,ICF-006502,607,CF-DDL1-20210930-0423,4,DDL1,5,UKPBF,44469,20210930,DIST,Coupon,65083,EUR,1.047374,68167,0.083333333,Settled,Pro Rata by Eligible Commitment
6503,ICF-006503,607,CF-DDL1-20210930-0423,4,DDL1,6,SPBAM,44469,20210930,DIST,Coupon,45558,EUR,1.047374,47717,0.058333333,Settled,Pro Rata by Eligible Commitment
6504,ICF-006504,607,CF-DDL1-20210930-0423,4,DDL1,11,MCV,44469,20210930,DIST,Coupon,13017,EUR,1.047374,13633,0.016666667,Settled,Pro Rata by Eligible Commitment
6505,ICF-006505,607,CF-DDL1-20210930-0423,4,DDL1,7,AIP,44469,20210930,DIST,Coupon,71592,EUR,1.047374,74983,0.091666667,Settled,Pro Rata by Eligible Commitment
6506,ICF-006506,607,CF-DDL1-20210930-0423,4,DDL1,8,UUE,44469,20210930,DIST,Coupon,39050,EUR,1.047374,40900,0.05,Settled,Pro Rata by Eligible Commitment
6507,ICF-006507,607,CF-DDL1-20210930-0423,4,DDL1,9,EIG,44469,20210930,DIST,Coupon,32542,EUR,1.047374,34083,0.041666667,Settled,Pro Rata by Eligible Commitment
6508,ICF-006508,607,CF-DDL1-20210930-0423,4,DDL1,10,GPCF,44469,20210930,DIST,Coupon,19525,EUR,1.047374,20450,0.025,Settled,Pro Rata by Eligible Commitment
6509,ICF-006509,608,CF-DDL1-20211231-EXP,4,DDL1,1,SPR,44561,20211231,CALL,Fund Expense,-33750,EUR,1.044533,-35253,0.15,Settled,Pro Rata by Eligible Commitment
6510,ICF-006510,608,CF-DDL1-20211231-EXP,4,DDL1,2,NIG,44561,20211231,CALL,Fund Expense,-30000,EUR,1.044533,-31336,0.133333333,Settled,Pro Rata by Eligible Commitment
6511,ICF-006511,608,CF-DDL1-20211231-EXP,4,DDL1,3,GSIA,44561,20211231,CALL,Fund Expense,-37500,EUR,1.044533,-39170,0.166666667,Settled,Pro Rata by Eligible Commitment
6512,ICF-006512,608,CF-DDL1-20211231-EXP,4,DDL1,4,CPP,44561,20211231,CALL,Fund Expense,-41250,EUR,1.044533,-43087,0.183333333,Settled,Pro Rata by Eligible Commitment
6513,ICF-006513,608,CF-DDL1-20211231-EXP,4,DDL1,5,UKPBF,44561,20211231,CALL,Fund Expense,-18750,EUR,1.044533,-19585,0.083333333,Settled,Pro Rata by Eligible Commitment
6514,ICF-006514,608,CF-DDL1-20211231-EXP,4,DDL1,6,SPBAM,44561,20211231,CALL,Fund Expense,-13125,EUR,1.044533,-13710,0.058333333,Settled,Pro Rata by Eligible Commitment
6515,ICF-006515,608,CF-DDL1-20211231-EXP,4,DDL1,11,MCV,44561,20211231,CALL,Fund Expense,-3750,EUR,1.044533,-3917,0.016666667,Settled,Pro Rata by Eligible Commitment
6516,ICF-006516,608,CF-DDL1-20211231-EXP,4,DDL1,7,AIP,44561,20211231,CALL,Fund Expense,-20625,EUR,1.044533,-21543,0.091666667,Settled,Pro Rata by Eligible Commitment
6517,ICF-006517,608,CF-DDL1-20211231-EXP,4,DDL1,8,UUE,44561,20211231,CALL,Fund Expense,-11250,EUR,1.044533,-11751,0.05,Settled,Pro Rata by Eligible Commitment
6518,ICF-006518,608,CF-DDL1-20211231-EXP,4,DDL1,9,EIG,44561,20211231,CALL,Fund Expense,-9375,EUR,1.044533,-9792,0.041666667,Settled,Pro Rata by Eligible Commitment
6519,ICF-006519,608,CF-DDL1-20211231-EXP,4,DDL1,10,GPCF,44561,20211231,CALL,Fund Expense,-5625,EUR,1.044533,-5876,0.025,Settled,Pro Rata by Eligible Commitment
6520,ICF-006520,609,CF-DDL1-20211231-0438,4,DDL1,1,SPR,44561,20211231,CALL,Investment,-10066050,EUR,1.044533,-10514321,0.15,Settled,Pro Rata by Eligible Commitment
6521,ICF-006521,609,CF-DDL1-20211231-0438,4,DDL1,2,NIG,44561,20211231,CALL,Investment,-8947600,EUR,1.044533,-9346063,0.133333333,Settled,Pro Rata by Eligible Commitment
6522,ICF-006522,609,CF-DDL1-20211231-0438,4,DDL1,3,GSIA,44561,20211231,CALL,Investment,-11184500,EUR,1.044533,-11682579,0.166666667,Settled,Pro Rata by Eligible Commitment
6523,ICF-006523,609,CF-DDL1-20211231-0438,4,DDL1,4,CPP,44561,20211231,CALL,Investment,-12302950,EUR,1.044533,-12850837,0.183333333,Settled,Pro Rata by Eligible Commitment
6524,ICF-006524,609,CF-DDL1-20211231-0438,4,DDL1,5,UKPBF,44561,20211231,CALL,Investment,-5592250,EUR,1.044533,-5841290,0.083333333,Settled,Pro Rata by Eligible Commitment
6525,ICF-006525,609,CF-DDL1-20211231-0438,4,DDL1,6,SPBAM,44561,20211231,CALL,Investment,-3914575,EUR,1.044533,-4088903,0.058333333,Settled,Pro Rata by Eligible Commitment
6526,ICF-006526,609,CF-DDL1-20211231-0438,4,DDL1,11,MCV,44561,20211231,CALL,Investment,-1118450,EUR,1.044533,-1168258,0.016666667,Settled,Pro Rata by Eligible Commitment
6527,ICF-006527,609,CF-DDL1-20211231-0438,4,DDL1,7,AIP,44561,20211231,CALL,Investment,-6151475,EUR,1.044533,-6425419,0.091666667,Settled,Pro Rata by Eligible Commitment
6528,ICF-006528,609,CF-DDL1-20211231-0438,4,DDL1,8,UUE,44561,20211231,CALL,Investment,-3355350,EUR,1.044533,-3504774,0.05,Settled,Pro Rata by Eligible Commitment
6529,ICF-006529,609,CF-DDL1-20211231-0438,4,DDL1,9,EIG,44561,20211231,CALL,Investment,-2796125,EUR,1.044533,-2920645,0.041666667,Settled,Pro Rata by Eligible Commitment
6530,ICF-006530,609,CF-DDL1-20211231-0438,4,DDL1,10,GPCF,44561,20211231,CALL,Investment,-1677675,EUR,1.044533,-1752387,0.025,Settled,Pro Rata by Eligible Commitment
6531,ICF-006531,610,CF-DDL1-20211231-FEE,4,DDL1,1,SPR,44561,20211231,CALL,Management Fee,-337500,EUR,1.044533,-352530,0.15,Settled,Pro Rata by Eligible Commitment
6532,ICF-006532,610,CF-DDL1-20211231-FEE,4,DDL1,2,NIG,44561,20211231,CALL,Management Fee,-300000,EUR,1.044533,-313360,0.133333333,Settled,Pro Rata by Eligible Commitment
6533,ICF-006533,610,CF-DDL1-20211231-FEE,4,DDL1,3,GSIA,44561,20211231,CALL,Management Fee,-375000,EUR,1.044533,-391700,0.166666667,Settled,Pro Rata by Eligible Commitment
6534,ICF-006534,610,CF-DDL1-20211231-FEE,4,DDL1,4,CPP,44561,20211231,CALL,Management Fee,-412500,EUR,1.044533,-430869,0.183333333,Settled,Pro Rata by Eligible Commitment
6535,ICF-006535,610,CF-DDL1-20211231-FEE,4,DDL1,5,UKPBF,44561,20211231,CALL,Management Fee,-187500,EUR,1.044533,-195850,0.083333333,Settled,Pro Rata by Eligible Commitment
6536,ICF-006536,610,CF-DDL1-20211231-FEE,4,DDL1,6,SPBAM,44561,20211231,CALL,Management Fee,-131250,EUR,1.044533,-137095,0.058333333,Settled,Pro Rata by Eligible Commitment
6537,ICF-006537,610,CF-DDL1-20211231-FEE,4,DDL1,11,MCV,44561,20211231,CALL,Management Fee,-37500,EUR,1.044533,-39170,0.016666667,Settled,Pro Rata by Eligible Commitment
6538,ICF-006538,610,CF-DDL1-20211231-FEE,4,DDL1,7,AIP,44561,20211231,CALL,Management Fee,-206250,EUR,1.044533,-215435,0.091666667,Settled,Pro Rata by Eligible Commitment
6539,ICF-006539,610,CF-DDL1-20211231-FEE,4,DDL1,8,UUE,44561,20211231,CALL,Management Fee,-112500,EUR,1.044533,-117510,0.05,Settled,Pro Rata by Eligible Commitment
6540,ICF-006540,610,CF-DDL1-20211231-FEE,4,DDL1,9,EIG,44561,20211231,CALL,Management Fee,-93750,EUR,1.044533,-97925,0.041666667,Settled,Pro Rata by Eligible Commitment
6541,ICF-006541,610,CF-DDL1-20211231-FEE,4,DDL1,10,GPCF,44561,20211231,CALL,Management Fee,-56250,EUR,1.044533,-58755,0.025,Settled,Pro Rata by Eligible Commitment
6542,ICF-006542,611,CF-DDL1-20211231-0379,4,DDL1,1,SPR,44561,20211231,DIST,Coupon,67200,EUR,1.044533,70193,0.15,Settled,Pro Rata by Eligible Commitment
6543,ICF-006543,611,CF-DDL1-20211231-0379,4,DDL1,2,NIG,44561,20211231,DIST,Coupon,59733,EUR,1.044533,62393,0.133333333,Settled,Pro Rata by Eligible Commitment
6544,ICF-006544,611,CF-DDL1-20211231-0379,4,DDL1,3,GSIA,44561,20211231,DIST,Coupon,74667,EUR,1.044533,77992,0.166666667,Settled,Pro Rata by Eligible Commitment
6545,ICF-006545,611,CF-DDL1-20211231-0379,4,DDL1,4,CPP,44561,20211231,DIST,Coupon,82133,EUR,1.044533,85791,0.183333333,Settled,Pro Rata by Eligible Commitment
6546,ICF-006546,611,CF-DDL1-20211231-0379,4,DDL1,5,UKPBF,44561,20211231,DIST,Coupon,37333,EUR,1.044533,38996,0.083333333,Settled,Pro Rata by Eligible Commitment
6547,ICF-006547,611,CF-DDL1-20211231-0379,4,DDL1,6,SPBAM,44561,20211231,DIST,Coupon,26133,EUR,1.044533,27297,0.058333333,Settled,Pro Rata by Eligible Commitment
6548,ICF-006548,611,CF-DDL1-20211231-0379,4,DDL1,11,MCV,44561,20211231,DIST,Coupon,7467,EUR,1.044533,7799,0.016666667,Settled,Pro Rata by Eligible Commitment
6549,ICF-006549,611,CF-DDL1-20211231-0379,4,DDL1,7,AIP,44561,20211231,DIST,Coupon,41067,EUR,1.044533,42895,0.091666667,Settled,Pro Rata by Eligible Commitment
6550,ICF-006550,611,CF-DDL1-20211231-0379,4,DDL1,8,UUE,44561,20211231,DIST,Coupon,22400,EUR,1.044533,23398,0.05,Settled,Pro Rata by Eligible Commitment
6551,ICF-006551,611,CF-DDL1-20211231-0379,4,DDL1,9,EIG,44561,20211231,DIST,Coupon,18667,EUR,1.044533,19498,0.041666667,Settled,Pro Rata by Eligible Commitment
6552,ICF-006552,611,CF-DDL1-20211231-0379,4,DDL1,10,GPCF,44561,20211231,DIST,Coupon,11200,EUR,1.044533,11699,0.025,Settled,Pro Rata by Eligible Commitment
6553,ICF-006553,612,CF-DDL1-20211231-0394,4,DDL1,1,SPR,44561,20211231,DIST,Coupon,80400,EUR,1.044533,83980,0.15,Settled,Pro Rata by Eligible Commitment
6554,ICF-006554,612,CF-DDL1-20211231-0394,4,DDL1,2,NIG,44561,20211231,DIST,Coupon,71467,EUR,1.044533,74649,0.133333333,Settled,Pro Rata by Eligible Commitment
6555,ICF-006555,612,CF-DDL1-20211231-0394,4,DDL1,3,GSIA,44561,20211231,DIST,Coupon,89333,EUR,1.044533,93312,0.166666667,Settled,Pro Rata by Eligible Commitment
6556,ICF-006556,612,CF-DDL1-20211231-0394,4,DDL1,4,CPP,44561,20211231,DIST,Coupon,98267,EUR,1.044533,102643,0.183333333,Settled,Pro Rata by Eligible Commitment
6557,ICF-006557,612,CF-DDL1-20211231-0394,4,DDL1,5,UKPBF,44561,20211231,DIST,Coupon,44667,EUR,1.044533,46656,0.083333333,Settled,Pro Rata by Eligible Commitment
6558,ICF-006558,612,CF-DDL1-20211231-0394,4,DDL1,6,SPBAM,44561,20211231,DIST,Coupon,31267,EUR,1.044533,32659,0.058333333,Settled,Pro Rata by Eligible Commitment
6559,ICF-006559,612,CF-DDL1-20211231-0394,4,DDL1,11,MCV,44561,20211231,DIST,Coupon,8933,EUR,1.044533,9331,0.016666667,Settled,Pro Rata by Eligible Commitment
6560,ICF-006560,612,CF-DDL1-20211231-0394,4,DDL1,7,AIP,44561,20211231,DIST,Coupon,49133,EUR,1.044533,51321,0.091666667,Settled,Pro Rata by Eligible Commitment
6561,ICF-006561,612,CF-DDL1-20211231-0394,4,DDL1,8,UUE,44561,20211231,DIST,Coupon,26800,EUR,1.044533,27994,0.05,Settled,Pro Rata by Eligible Commitment
6562,ICF-006562,612,CF-DDL1-20211231-0394,4,DDL1,9,EIG,44561,20211231,DIST,Coupon,22333,EUR,1.044533,23328,0.041666667,Settled,Pro Rata by Eligible Commitment
6563,ICF-006563,612,CF-DDL1-20211231-0394,4,DDL1,10,GPCF,44561,20211231,DIST,Coupon,13400,EUR,1.044533,13997,0.025,Settled,Pro Rata by Eligible Commitment
6564,ICF-006564,613,CF-DDL1-20211231-0409,4,DDL1,1,SPR,44561,20211231,DIST,Coupon,84300,EUR,1.044533,88054,0.15,Settled,Pro Rata by Eligible Commitment
6565,ICF-006565,613,CF-DDL1-20211231-0409,4,DDL1,2,NIG,44561,20211231,DIST,Coupon,74933,EUR,1.044533,78270,0.133333333,Settled,Pro Rata by Eligible Commitment
6566,ICF-006566,613,CF-DDL1-20211231-0409,4,DDL1,3,GSIA,44561,20211231,DIST,Coupon,93667,EUR,1.044533,97838,0.166666667,Settled,Pro Rata by Eligible Commitment
6567,ICF-006567,613,CF-DDL1-20211231-0409,4,DDL1,4,CPP,44561,20211231,DIST,Coupon,103033,EUR,1.044533,107622,0.183333333,Settled,Pro Rata by Eligible Commitment
6568,ICF-006568,613,CF-DDL1-20211231-0409,4,DDL1,5,UKPBF,44561,20211231,DIST,Coupon,46833,EUR,1.044533,48919,0.083333333,Settled,Pro Rata by Eligible Commitment
6569,ICF-006569,613,CF-DDL1-20211231-0409,4,DDL1,6,SPBAM,44561,20211231,DIST,Coupon,32783,EUR,1.044533,34243,0.058333333,Settled,Pro Rata by Eligible Commitment
6570,ICF-006570,613,CF-DDL1-20211231-0409,4,DDL1,11,MCV,44561,20211231,DIST,Coupon,9367,EUR,1.044533,9784,0.016666667,Settled,Pro Rata by Eligible Commitment
6571,ICF-006571,613,CF-DDL1-20211231-0409,4,DDL1,7,AIP,44561,20211231,DIST,Coupon,51517,EUR,1.044533,53811,0.091666667,Settled,Pro Rata by Eligible Commitment
6572,ICF-006572,613,CF-DDL1-20211231-0409,4,DDL1,8,UUE,44561,20211231,DIST,Coupon,28100,EUR,1.044533,29351,0.05,Settled,Pro Rata by Eligible Commitment
6573,ICF-006573,613,CF-DDL1-20211231-0409,4,DDL1,9,EIG,44561,20211231,DIST,Coupon,23417,EUR,1.044533,24460,0.041666667,Settled,Pro Rata by Eligible Commitment
6574,ICF-006574,613,CF-DDL1-20211231-0409,4,DDL1,10,GPCF,44561,20211231,DIST,Coupon,14050,EUR,1.044533,14676,0.025,Settled,Pro Rata by Eligible Commitment
6575,ICF-006575,614,CF-DDL1-20211231-0424,4,DDL1,1,SPR,44561,20211231,DIST,Coupon,117150,EUR,1.044533,122367,0.15,Settled,Pro Rata by Eligible Commitment
6576,ICF-006576,614,CF-DDL1-20211231-0424,4,DDL1,2,NIG,44561,20211231,DIST,Coupon,104133,EUR,1.044533,108771,0.133333333,Settled,Pro Rata by Eligible Commitment
6577,ICF-006577,614,CF-DDL1-20211231-0424,4,DDL1,3,GSIA,44561,20211231,DIST,Coupon,130167,EUR,1.044533,135963,0.166666667,Settled,Pro Rata by Eligible Commitment
6578,ICF-006578,614,CF-DDL1-20211231-0424,4,DDL1,4,CPP,44561,20211231,DIST,Coupon,143183,EUR,1.044533,149560,0.183333333,Settled,Pro Rata by Eligible Commitment
6579,ICF-006579,614,CF-DDL1-20211231-0424,4,DDL1,5,UKPBF,44561,20211231,DIST,Coupon,65083,EUR,1.044533,67982,0.083333333,Settled,Pro Rata by Eligible Commitment
6580,ICF-006580,614,CF-DDL1-20211231-0424,4,DDL1,6,SPBAM,44561,20211231,DIST,Coupon,45558,EUR,1.044533,47587,0.058333333,Settled,Pro Rata by Eligible Commitment
6581,ICF-006581,614,CF-DDL1-20211231-0424,4,DDL1,11,MCV,44561,20211231,DIST,Coupon,13017,EUR,1.044533,13596,0.016666667,Settled,Pro Rata by Eligible Commitment
6582,ICF-006582,614,CF-DDL1-20211231-0424,4,DDL1,7,AIP,44561,20211231,DIST,Coupon,71592,EUR,1.044533,74780,0.091666667,Settled,Pro Rata by Eligible Commitment
6583,ICF-006583,614,CF-DDL1-20211231-0424,4,DDL1,8,UUE,44561,20211231,DIST,Coupon,39050,EUR,1.044533,40789,0.05,Settled,Pro Rata by Eligible Commitment
6584,ICF-006584,614,CF-DDL1-20211231-0424,4,DDL1,9,EIG,44561,20211231,DIST,Coupon,32542,EUR,1.044533,33991,0.041666667,Settled,Pro Rata by Eligible Commitment
6585,ICF-006585,614,CF-DDL1-20211231-0424,4,DDL1,10,GPCF,44561,20211231,DIST,Coupon,19525,EUR,1.044533,20394,0.025,Settled,Pro Rata by Eligible Commitment
6586,ICF-006586,615,CF-DDL1-20220331-0439,4,DDL1,1,SPR,44651,20220331,CALL,Follow-on Investment,-2839050,EUR,1.030603,-2925933,0.15,Settled,Pro Rata by Eligible Commitment
6587,ICF-006587,615,CF-DDL1-20220331-0439,4,DDL1,2,NIG,44651,20220331,CALL,Follow-on Investment,-2523600,EUR,1.030603,-2600830,0.133333333,Settled,Pro Rata by Eligible Commitment
6588,ICF-006588,615,CF-DDL1-20220331-0439,4,DDL1,3,GSIA,44651,20220331,CALL,Follow-on Investment,-3154500,EUR,1.030603,-3251037,0.166666667,Settled,Pro Rata by Eligible Commitment
6589,ICF-006589,615,CF-DDL1-20220331-0439,4,DDL1,4,CPP,44651,20220331,CALL,Follow-on Investment,-3469950,EUR,1.030603,-3576141,0.183333333,Settled,Pro Rata by Eligible Commitment
6590,ICF-006590,615,CF-DDL1-20220331-0439,4,DDL1,5,UKPBF,44651,20220331,CALL,Follow-on Investment,-1577250,EUR,1.030603,-1625519,0.083333333,Settled,Pro Rata by Eligible Commitment
6591,ICF-006591,615,CF-DDL1-20220331-0439,4,DDL1,6,SPBAM,44651,20220331,CALL,Follow-on Investment,-1104075,EUR,1.030603,-1137863,0.058333333,Settled,Pro Rata by Eligible Commitment
6592,ICF-006592,615,CF-DDL1-20220331-0439,4,DDL1,11,MCV,44651,20220331,CALL,Follow-on Investment,-315450,EUR,1.030603,-325104,0.016666667,Settled,Pro Rata by Eligible Commitment
6593,ICF-006593,615,CF-DDL1-20220331-0439,4,DDL1,7,AIP,44651,20220331,CALL,Follow-on Investment,-1734975,EUR,1.030603,-1788070,0.091666667,Settled,Pro Rata by Eligible Commitment
6594,ICF-006594,615,CF-DDL1-20220331-0439,4,DDL1,8,UUE,44651,20220331,CALL,Follow-on Investment,-946350,EUR,1.030603,-975311,0.05,Settled,Pro Rata by Eligible Commitment
6595,ICF-006595,615,CF-DDL1-20220331-0439,4,DDL1,9,EIG,44651,20220331,CALL,Follow-on Investment,-788625,EUR,1.030603,-812759,0.041666667,Settled,Pro Rata by Eligible Commitment
6596,ICF-006596,615,CF-DDL1-20220331-0439,4,DDL1,10,GPCF,44651,20220331,CALL,Follow-on Investment,-473175,EUR,1.030603,-487656,0.025,Settled,Pro Rata by Eligible Commitment
6597,ICF-006597,616,CF-DDL1-20220331-EXP,4,DDL1,1,SPR,44651,20220331,CALL,Fund Expense,-33750,EUR,1.030603,-34783,0.15,Settled,Pro Rata by Eligible Commitment
6598,ICF-006598,616,CF-DDL1-20220331-EXP,4,DDL1,2,NIG,44651,20220331,CALL,Fund Expense,-30000,EUR,1.030603,-30918,0.133333333,Settled,Pro Rata by Eligible Commitment
6599,ICF-006599,616,CF-DDL1-20220331-EXP,4,DDL1,3,GSIA,44651,20220331,CALL,Fund Expense,-37500,EUR,1.030603,-38648,0.166666667,Settled,Pro Rata by Eligible Commitment
6600,ICF-006600,616,CF-DDL1-20220331-EXP,4,DDL1,4,CPP,44651,20220331,CALL,Fund Expense,-41250,EUR,1.030603,-42512,0.183333333,Settled,Pro Rata by Eligible Commitment
6601,ICF-006601,616,CF-DDL1-20220331-EXP,4,DDL1,5,UKPBF,44651,20220331,CALL,Fund Expense,-18750,EUR,1.030603,-19324,0.083333333,Settled,Pro Rata by Eligible Commitment
6602,ICF-006602,616,CF-DDL1-20220331-EXP,4,DDL1,6,SPBAM,44651,20220331,CALL,Fund Expense,-13125,EUR,1.030603,-13527,0.058333333,Settled,Pro Rata by Eligible Commitment
6603,ICF-006603,616,CF-DDL1-20220331-EXP,4,DDL1,11,MCV,44651,20220331,CALL,Fund Expense,-3750,EUR,1.030603,-3865,0.016666667,Settled,Pro Rata by Eligible Commitment
6604,ICF-006604,616,CF-DDL1-20220331-EXP,4,DDL1,7,AIP,44651,20220331,CALL,Fund Expense,-20625,EUR,1.030603,-21256,0.091666667,Settled,Pro Rata by Eligible Commitment
6605,ICF-006605,616,CF-DDL1-20220331-EXP,4,DDL1,8,UUE,44651,20220331,CALL,Fund Expense,-11250,EUR,1.030603,-11594,0.05,Settled,Pro Rata by Eligible Commitment
6606,ICF-006606,616,CF-DDL1-20220331-EXP,4,DDL1,9,EIG,44651,20220331,CALL,Fund Expense,-9375,EUR,1.030603,-9662,0.041666667,Settled,Pro Rata by Eligible Commitment
6607,ICF-006607,616,CF-DDL1-20220331-EXP,4,DDL1,10,GPCF,44651,20220331,CALL,Fund Expense,-5625,EUR,1.030603,-5797,0.025,Settled,Pro Rata by Eligible Commitment
6608,ICF-006608,617,CF-DDL1-20220331-FEE,4,DDL1,1,SPR,44651,20220331,CALL,Management Fee,-337500,EUR,1.030603,-347828,0.15,Settled,Pro Rata by Eligible Commitment
6609,ICF-006609,617,CF-DDL1-20220331-FEE,4,DDL1,2,NIG,44651,20220331,CALL,Management Fee,-300000,EUR,1.030603,-309181,0.133333333,Settled,Pro Rata by Eligible Commitment
6610,ICF-006610,617,CF-DDL1-20220331-FEE,4,DDL1,3,GSIA,44651,20220331,CALL,Management Fee,-375000,EUR,1.030603,-386476,0.166666667,Settled,Pro Rata by Eligible Commitment
